Pediatric Dentistry,"['Crown', 'Gic Tooth Fillings', 'Oral & Maxillofacial Surgery', 'Dental Cleaning', 'Bps Dentures Fixing', 'Mucogingival Surgery', 'Teeth Decay', 'Dental Fillings', 'Vestibuloplasty Etc)', 'Immediate Dentures', 'Implant Retained Dentures', 'Crowded Teeth', 'Dentures ( Metal Based ) Dental Services/ Ful Dental (acrylic) / Teeth Whitening', 'Dental Cavities', 'Preventive Dentitry', 'Dental Implants', 'Dental Examinations', 'Braces Adjustment', 'Scalling', 'Orthognathic Surgery', 'Abnormally Shaped Teeth', 'Teeth Straightening', 'Space Maintainers', 'Dental Crowns', 'Implant / RCT', 'Dental Bone Graft', 'Orthodontic Treatment', 'Botox Treatment', 'Implant Rehabilitation', 'Paediatric Tooth Filling', 'Periodontal Flap Surgery', 'Dental Surgery', 'Surgical Tooth Extraction', 'RCT - Root Canal Treatment', 'Dental Pain', 'Broken Teeth', 'Pulpectomy', 'Teeth - Jewellery', 'Teeth Reshaping', 'Burning Mouth Syndrome', 'Cavities', 'Ceramic Crowns And Bridges Fixing', 'Invisible/clear Braces', 'Tooth Sensitivity', 'Teeth Cleaning & Polishing', 'Bone Grafting For Dental Implants', 'Artificial Teeth', 'Dental Restoration', 'Impaction / Impacted Tooth Extraction', 'Preposthetic Surgery (frenectomy', 'Invisible Orthodontics', 'Laser Gum Surgery', 'Wisdom Teeth', 'Dental Pain Emergency Visit', 'Apicoectomy', 'Cosmetic Dentist Follow Up', 'Denture Problems', 'Gap Closing', 'Tooth Decay', 'Acrylic Partial Denture', 'Misaligned Teeth', 'Orthodontic Procedures', 'Crowns And Bridges Fixing', 'Dental Implant Fixing', 'Loose Teeth', 'Implant Prosthesis', 'Aesthetic Dentistry', 'Pediatric Dentist Consultation', 'Restoration Aesthetics', 'Dental Emergency', 'Braces / Invisalign / Retainer Removal', 'Post And Core', 'Teeth Grinding', 'Bridge', 'Smile Design', 'Fixed Partial Denture (fpd)', 'Dental Cavity Filling', 'Ceramic Braces Fixing', 'Veneers / Laminates', 'Caries Risk Assessment', 'Consultation', 'Sensitive Teeth', 'Tooth Abscess', 'Rotten Tooth', 'Delayed Tooth Formation', 'Impacted Tooth', 'Cosmetic/ Aesthetic Dentistry', 'Dental Implant Restoration', 'Toothache Remedies', 'Dental Implant', 'Cracked Tooth Repair', 'GIC Tooth Fillings', 'Fractured Tooth', 'Zirconia Crowns', 'Chipped Tooth', 'Gingivitis', 'Dental Checkup (general) Dental X-ray', 'Cosmetic Veneers/bonding', 'Dental Abscess', 'Inlays And Onlays', 'Root Canal Treatment (RCT)', 'General Dentistry', 'Wisdom Tooth Extraction', 'Cosmetic Filling', 'Cast Partial Denture', 'Continuous Positive Airway Pressure Management', 'Abnormal Tooth Color', 'Kids Root Canals', 'Dental X-ray', 'Bleeding Gums', 'Endo Surgery Or Apicoectomy', 'Bad Breath/halitosis', 'Braces Consultation', 'Scaling / Polishing', 'CT Scan - Teeth (Dental Scan)', 'Invisalign Orthodontics', 'Cosmetic Dentist Emergency', 'Pediatric Dentistry', 'Laminates', 'Dental Checkup (general)', 'Tooth Bleach', 'Widely Spaced Teeth', 'Ceramic Facing Crown', 'Crooked Teeth', 'Painful Teething', 'Broken Tooth', 'RCT - Single Sitting', 'Dental Follow Up', 'Implant Supported Denture Fixing', 'Child Teeth Problem', 'Re-root Canal Treatment', 'Tooth Coloured Fillings', 'Swollen Gums', 'Dentofacial Orthopedics', 'Paedodontics', 'Amalgam Removal Consultation', 'Cosmetic Dentist Consultation', 'Toothache', 'Tooth Extraction', 'Teeth Whitening', 'Dental Pain Consultation', 'Gum Disease Treatment/ Surgery', 'Tooth Loss', 'Dental Caries', 'Dental Implant(s)', 'Implants(fixed Teeth)', 'Dental Consultation', 'Braces / Retainer Checkup', 'Conservative Dentistry', 'Bleeding Gums Treatment']"
Pediatric Ot,"['Oro Motor Training', 'Vestibular Input', 'Brain Gym', 'Sensory Integration Therapy', 'Occupational Therapy', 'Hand Function Training']"
Pediatric Physiotherapy,"['2 Month Well-baby Checkup', 'HIV Pre-Exposure Prophylaxis (PrEP)', 'Pediatric Allergy Testing', 'Soft Tissue Manipulation', 'Eczema', '1 Month Well-baby Checkup', 'Pollen Allergy', 'Allergy Shots', 'Pediatric Follow Up', 'Ringing In Ears', 'Pediatric Food Intolerance / Allergy', 'Skin Allergy', 'Pediatric Nurse Practitioner', 'Infection Consultation', 'Pediatric Sinus Problems', 'Pediatric Allergy', 'Contact Dermatitis', 'Ankle Problems', 'Pediatric Travel Medicine Consultation', 'Knee Pain Physiotherapy', 'Flu Shot', 'Pediatric Nail Removal', 'Prenatal Fetal Follow Up', 'Back Pain Physiotherapy', 'Rhinitis', 'Ankle Injuries / Sprain', 'Food Desensitization', '3-7 Day Well-baby Checkup', 'Pediatric Rash', 'Illness', 'Aspirin Exacerbated Respiratory Disease (aerd)', 'Annual Pediatric Checkup', 'Insect Bite(s)', 'Pediatric Allergy Shots', 'Immunodeficiency Consultation', 'New Patient Visit', 'General Consultation', 'Electrical Stimulation', 'Back Problems', 'Pediatric Second Opinion', 'Shortness Of Breath / Difficulty In Breathing', 'Blood In Stool', 'Bronchitis', 'Nasal Allergies', 'Pediatric Hives', 'Itching', 'Pediatric Urgent Care Specialist', 'Pediatric Skin Biopsy / Removal Of Skin Lesion', 'Pediatric Insect Bite(s)', 'Kneecap Pain', 'Food Intolerance', 'Juvenile Diabetes', 'Pediatric Sports Physical', 'Sinus Problems / Sinusitis', '15 Month Well-baby Checkup', 'Allergic Cough', 'Sick Child Visit', 'Allergy Testing', '6 Month Well-baby Checkup', 'Chemical Allergy', 'Short Wave Diathermy', 'Hives', 'Bleeding', '12 Month Well-baby Checkup', 'Arm Pain', 'Pulmonary Function Testing', 'Frozen Shoulder Physiotherapy', 'Allergic Reaction', 'Gait (walking) Training / Assistive Device Training', 'Allergic Laryngitis', 'Tens (transcutaneous Electrical Nerve Stimulation)', 'Food Allergy', 'Asthma', 'Immunodeficiency', 'Hay Fever / Seasonal Allergies', 'Neck Pain', 'Vaccine Allergy', 'Cervical Spondylosis Physiotherapy', 'Urticaria And Angioedema', 'Hearing Problems', 'Migraine', 'Diarrhea', 'Pediatric Freezing Of Warts', 'Jaundice', 'Allergic Asthma', 'Black Stool / Melena', 'Foot Care', 'Anxiety And Depression', 'Ankle Pain', 'Drug Allergy', 'Pediatric Asthma', 'Frequent Urination', 'Ear Infection', 'Neck Pain Physiotherapy', 'Rash', 'Pediatric Eczema', 'Abscess', 'Pediatric Drug Allergy', 'Pediatric Pre-surgery Consultation', 'Pediatric Hay Fever / Seasonal Allergies', 'Dry / Itchy Skin', 'Animal Allergies', 'Pediatric Emergency', 'Shoulder Pain', 'Pediatric Vaccine(s)', 'Ultrasonic Physiotherapy', 'Abdominal Pain', 'Allergic Eye Problems', 'Back Pain', 'Pediatric Allergic Cough', 'Pediatric Allergic Asthma', '30 Month Well-baby Checkup', 'Urinary Tract Infection (UTI)', 'Musculoskeletal Injury Physiotherapy', 'Poison Ivy Or Poison Oak', 'Anaphylaxis / Allergy', 'Latex Allergy', 'Tennis Elbow Physiotherapy', 'Child With Fever', '9 Month Well-baby Checkup', '18 Month Well-baby Checkup', 'Pediatric Allergy Consultation', 'Annual Physical', 'Pediatric Obesity / Weight Loss Consultation', 'Allergy Follow Up', 'Leg Pain', 'Voice Disorder', 'Sore Throat', 'Pediatric Physiotherapy', 'Hoarseness', 'Pediatric Consultation', '4 Month Well-baby Checkup', 'Spirometry', 'Allergic Arthritis', 'Arthritis', '24 Month Well-baby Checkup', 'Allergy Consultation', 'Acid Reflux / Heartburn', 'Pediatric Allergist']"
Periodontics,"['Dental Checkup (general)', 'Laser Flap Surgery', 'Composite Tooth Filling', 'Dental X-ray', 'Dental Cleaning', 'Bps Dentures Fixing', 'Cosmetic Veneers/bonding Acne / Pimples Treatment', 'Mucogingival Surgery', 'Dental Laminates', 'Stomatology', 'Dental Fillings', 'Painless Single Visit Root Canal Treatment', 'Crown Lengthening', 'Tooth Erosion', 'Immediate Dentures', 'Implant Retained Dentures', 'Crowded Teeth', 'Dental Cavities', 'Oral Lesions Screening', 'Metal Braces Fixing', 'Dental Treatment', 'Dental Examinations', 'Scalling', 'Orthognathic Surgery', 'Abnormally Shaped Teeth', 'Teeth Straightening', 'Implant / RCT', 'Dental Crowns', 'Orthodontic Treatment', 'Laser Gingivoplasty', 'Oral Prophylaxis', 'Tender Gums', 'Implant Rehabilitation', 'Periodontal Flap Surgery', 'Dental Surgery', 'Surgical Tooth Extraction', 'RCT - Root Canal Treatment', 'Broken Teeth', 'Pulpectomy', 'Polishing', 'Teeth Reshaping', 'Cavities', 'Ceramic Crowns And Bridges Fixing', 'Invisible/clear Braces', 'Tooth Sensitivity', 'Smile Designing', 'Teeth Cleaning & Polishing', 'Oral Surgery Procedures', 'Artificial Teeth', 'Dental Restoration', 'Invisible/clear Braces', 'Laser Gum Surgery', 'Wisdom Teeth', 'Oral Rehabilitation', 'Tooth Impaction Surgery', 'Treatment For Bleeding/ Swolen Gums', 'Lasers', 'Dental Sealant', 'Denture Problems', 'Bone Graft', 'Tooth Decay', 'Acrylic Partial Denture', 'Impacted Tooth Removal', 'Surgical Extractions Of Teeth', 'Misaligned Teeth', 'Dental Plaque Removal', 'Re-root Canal', 'Crowns And Bridges Fixing', 'Dental Implant Fixing', 'Loose Teeth', 'Implant Prosthesis', 'Aesthetic Dentistry', 'Post And Core', 'Teeth Grinding', 'Smile Design', 'Fixed Partial Denture (fpd)', 'Dental Cavity Filling', 'Removal Of Impacted/buried Tooth', 'Ceramic Braces Fixing', 'Gum Rejuvenation - Pinhole Surgical Technique', 'Veneers / Laminates', 'Periodontitis', 'Sensitive Teeth', 'Dental Braces Fixing', 'Bad Breath (halitosis) Treatment', 'Impacted Tooth', 'Cosmetic/ Aesthetic Dentistry', 'Dental Deep Cleaning', 'Straightening Teeth (conventional Braces)', 'Tooth Filling', 'Flap Surgery', 'Dental Implant', 'Porcelain-fused-to-metal Dental Crowns', 'Fractured Tooth', 'Zirconia Crowns', 'Gingivitis', 'Dental Checkup (general) Dental X-ray', 'Teeth Sensitive To Hot And Cold', 'Root Canal Treatment (RCT)', 'Wisdom Tooth Extraction', 'Stained Teeth', 'Proctoscopy', 'Cast Partial Denture', 'Gum Rejuvenation - Pinhole Surgical Technique', 'Abnormal Tooth Color', 'Kids Root Canals', 'Receding Gums', 'Composite Bondings', 'Dental X-ray', 'Bleeding Gums', 'Endo Surgery Or Apicoectomy', 'Scaling / Polishing', 'Metallic Crown Fixing', 'Teeth Ache', 'Invisalign Orthodontics', 'Pediatric Dentistry', 'Laminates', 'Skin Grafting', 'Dental Checkup (general)', 'Widely Spaced Teeth', 'Periondontal Care', 'Painful Teething', 'Dental Plaque', 'Frenectomy', 'BPS Dentures Fixing', 'Gingivoplasty', 'Removal Partial Denture (rpd)', 'Tooth Coloured Fillings', 'Peel', 'Swollen Gums', 'Dentofacial Orthopedics', 'Paedodontics', 'Toothache', 'Tooth Extraction', 'Teeth Whitening', 'Gum Disease Treatment/ Surgery', 'Bleeding Gum', 'Inlay/onlay (pfm)', 'Conservative Dentistry', 'Bleeding Gums Treatment']"
Prosthodontics,"['Gic Tooth Fillings', 'Oral & Maxillofacial Surgery', 'Composite Tooth Filling', 'Psoriasis', 'Seborrheic Dermatitis', 'Dental Cleaning', 'Bps Dentures Fixing', 'FUT Hair Transplant', 'Mucogingival Surgery', 'Dental Laminates', 'Eczema', 'Teeth Decay', 'Dental Fillings', 'Acne/ Pimple Scars Treatment', 'Immediate Dentures', 'Implant Retained Dentures', 'Dental Cavities', 'Metal Braces Fixing', 'Scarred Skin', 'Dental Treatment', 'Dental Examinations', 'Dandruff', 'Scalling', 'Teeth Straightening', 'Pigmentation Treatment', 'Dental Crowns', 'Alopecia Areta Treatment', 'Fillers', 'Microdermabrasion', 'Dental Surgery', 'Surgical Tooth Extraction', 'RCT - Root Canal Treatment', 'Melasma Treatment', 'Broken Teeth', 'Laser therapy', 'Polishing', 'Missing Teeth', 'Acne Scars', 'Psoriasis Treatment', 'Teeth Reshaping', 'Warts', 'Tmj Disorders', 'Cavities', 'Ceramic Crowns And Bridges Fixing', 'Leucoderma Treatment', 'Tooth Sensitivity', 'Dermatophytosis', 'Artificial Teeth', 'Impaction / Impacted Tooth Extraction', 'Immediate Implant Placement In Extraction Sockets', 'Dark Circle Removal', 'Laser Gum Surgery', 'Hyper Pigmentation Treatment', 'Skin Rejuvenation', 'Wisdom Teeth', 'Rotten Teeth', 'Tooth Impaction Surgery', 'Dermabrasion', 'Skin Tag Treatment', 'Skin Pulse Treatment', 'Lasers', 'Denture Problems', 'Tooth Decay', 'Partial / Complete Denture', 'Acrylic Partial Denture', 'Misaligned Teeth', 'Hair Weaving & Bonding', 'Re-root Canal', 'Crowns And Bridges Fixing', 'Dental Implant Fixing', 'Loose Teeth', 'Rashes', 'Full Denture (acrylic)', 'Skin Conditions', 'Aesthetic Dentistry', 'Tmj Pain Management', 'Stretch Marks Treatment', 'Post And Core', 'Teeth Grinding', 'Birthmarks', 'Smile Design', 'Fixed Partial Denture (fpd)', 'Dental Cavity Filling', 'Chronic Skin Allergy', 'Sensitive Teeth', 'Dental Braces Fixing', 'Hair Removal Treatment', 'Impacted Tooth', 'Cosmetic/ Aesthetic Dentistry', 'Fat Injections (Transplant)', 'Tooth Filling', 'Dental Fluorosis', 'Toothache Remedies', 'Dental Implant', 'Laser Hair Removal', 'Zirconia Crowns', 'Anti Aging Treatment', 'Chipped Tooth', 'Mohs Surgery', 'Herpes Infections', 'Teeth Sensitive To Hot And Cold', 'Dull Skin', 'Root Canal Treatment (RCT)', 'Laser Hair Removal - Face', 'General Dentistry', 'Wisdom Tooth Extraction', 'Non Cancerous Moles', 'Cast Partial Denture', 'Hair Mesotherapy', 'Dental X-ray', 'Bleeding Gums', 'Endo Surgery Or Apicoectomy', 'Scaling / Polishing', 'pimples', 'Teeth Ache', 'Laminates', 'Photofacial', 'Dental Checkup (general)', 'Painful Teething', 'Baldness Treatment', 'Biofibre Hair Implant', 'FUE Hair Transplant', 'PRP Treatment', 'Fungal Infection', 'Glycolic Peel', 'Androgenetic Alopecia treatment', 'Removal Partial Denture (rpd)', 'Re-root Canal Treatment', 'Tooth Coloured Fillings', 'Laser Surgery', 'Peel', 'Swollen Gums', 'Botox Injections', 'Toothache', 'Tooth Extraction', 'Fractional Laser', 'Bleeding Gum', 'PRP( platelet rich plasma)', 'Blackheads', 'Hair Fringes', 'Co2 Fractional', 'Conservative Dentistry', 'Bleeding Gums Treatment']"
Psychiatry,"['Alcohol De-addiction Treatment', 'Sleep Apnea', 'Autism', 'Relationship Counselling', 'Attention deficit disorder', 'Adjustment Disorder', 'Schizophrenia', 'Mental health', 'Sleep Disorders', 'Unexplained Physical Symptoms', 'Personality Disorder Treatment', 'Difuldade Attention', 'Low Confidence', 'COUNSELLING/ PSYCHOTHERAPY', 'Headache', 'Psychological Problems', 'OCD Treatment', 'Attention Deficit Disorder', 'Obsessive Compulsive Disorder (OCD) Counselling', 'Assessment And Treatment Of Problems Related To Mood Abnormalities', 'Premarital Counseling', 'Strange Behavior', 'Counselling For Depression & Anxiety', 'Depression Treatment', 'Eating Disorders', 'Memory Improvement', 'Post Traumatic Stress Disorder (PTSD)', 'Mood Disorders', 'Mental Health Services', 'Counselling And Psychotherapy', 'Adult Counselling', 'Bipolar Disorder', 'Stress Management', 'Assessment and treatment of problems related to mood abnormalities', 'Counselling/ Psychotherapy', 'Abnormal Behavior', 'Mental Health', 'Career Counselling', 'Sleep Disorder Treatment', 'Abnormal', 'Child And Adolescent Problems', 'Drug Abuse & Deaddiction Therapy', 'Early Parenting Issues', 'Bipolar', 'Old Age Psychiatric And Behavioural Problems Treatment', 'Anger Management', 'Grief Counselling', 'OCD', 'Assessment And Treatment Of Problems Related To Low Self-esteem', 'Alcohol Addiction', 'Depression', 'Body Weakness', 'Anxiety', 'Panic Attacks', 'Individual Psychotherapy', 'Anxiety And Depression', 'Mental Retardation/ Behavioral Problems', 'Cognitive Behavioral Therapy (cbt)', 'Sleepiness', 'Phobia Counseling / Treatment', 'Difficulty Concentrating', 'Emotional Outbursts', 'Panic Disorder Treatment', 'Schizophrenia Treatment', 'Concentration Problems', 'Personality Assessment', 'Stress Management Counselling', 'Anxiety Disorders Treatment', 'Bipolar Disorder Treatment', 'Psychological Diagnosis (adult And Child)', 'Sexual And Gender Identity Issues', 'Deaddiction Counselling', 'De-addiction', 'Child and Adolescent Problems', 'Suicidal Behavior', 'Affective And Emotional Difficulties', 'Drug Abuse', 'Psychosexual Problems', 'Learning Disability (dyslexia) Treatment', 'Youth Counselling', 'Assessment And Treatment Of Problems Related To Disturbing Thoughts', 'Loneliness', 'Seizures', 'Assessment and treatment of problems related to low self-esteem', 'Mania', 'Unusual', 'Anxiety Disorder Counselling', 'Stress And Anxiety', 'Patient Counselling', 'Violent Behavior', 'Sleep Therapy', 'Affective and Emotional Difficulties', 'Anger Control', 'Depression Counselling', 'Panic', 'Nicotine/tobacco (smoking) De-addiction Treatment', 'Insomnia', 'stress and anxiety', 'Loss of Interest', 'Tooth Coloured Fillings', 'Counselling and Psychotherapy', 'Sleep Disturbance', 'Behaviour & Thought Problems', 'Marriage/ Marital Counselling', 'Stress', 'Child Psychology', 'Loss Of Interest', 'Difficulty Sleeping', 'Neuropsychological Diagnosis', 'DeAddiction Counselling', 'Psychiatric Counselling']"
Psychotherapy,"['Learning Disability (dyslexia) Treatment', 'Anger Management', 'Youth Counselling', 'OCD', 'Counselling And Psychotherapy', 'Individual Therapy', 'PANIC ATTACKS', 'Individual therapy', 'Veneers / Laminates', 'Depression', 'Attention deficit disorder', 'Mania', 'Anxiety Disorder Counselling', 'Schizophrenia', 'Anxiety', 'Panic Attacks', 'Stress Management', 'SCHIZOPHRENIA', 'Individual Psychotherapy', 'Anger Control', 'Personal Development', 'DEPRESSION', 'Career Counselling', 'Sleep Disorder Treatment', 'Anxiety And Depression', 'Depression Counselling', 'Interpersonal Relationship Issues', 'Counselling and Psychotherapy', 'Cognitive Behavioral Therapy (cbt)', 'De-Addiction', 'Psychological Problems', 'Family Problems', 'OCD Treatment', 'Behaviour & Thought Problems', 'Attention Deficit Disorder', 'Online Counselling', 'Panic Disorder Treatment', 'Alcoholism And Drug Addiction', 'Obsessive Compulsive Disorder (OCD) Counselling', 'Counselling And Stress Management', 'Schizophrenia Treatment', 'Concentration Problems', 'Stress', 'Premarital Counseling', 'Marriage/ Marital Counselling', 'Bipolar', 'Anxiety Disorders Treatment', 'Bipolar Disorder Treatment', 'Counselling For Depression & Anxiety', 'MANIA', 'Depression Treatment', 'ANXIETY', 'Family Counseling', 'Life Skills', 'De-addiction', 'BIPOLAR', 'Psychiatric Counselling']"
Radiation Oncology,"['Hormone Therapy For Breast Cancer', 'CHEMO', 'Rectum Cancer Treatment', 'Thyroid cancer Treatment', 'Lymphoma Cancer Treatment', 'Malignancy', 'Cancer Surgery', 'Breast Cancer Treatment', 'Endometrial Cancer', 'Radiation Therapy contact therapy', 'Chemotherapy', 'Brain Tumer', 'Chemo', 'Chemotherapy of Solid Tumors', 'Mastectomy', 'Thyroid Cancer', 'External Beam Radiation For Prostate Cancer', 'Thyroid Cancer Treatment', 'lymphoma Cancer Treatment', 'Breast Cancer Management', 'Chemotherapy Of Solid Tumors', 'Radiation Therapy', 'Radiation Therapy Contact Therapy', 'Rectum cancer Treatment', 'Chronic Lymphocytic Leukemia', 'Brachytherapy (internal Radiation Therapy)', 'Cancer Treatment', 'Cervical Cancer', 'Brachytherapy (Internal Radiation Therapy)', 'Oral Cancer Treatment']"
Radiology,"['Gangrene', 'Psoriasis', 'Seborrheic Dermatitis', 'Amputation', 'FUT Hair Transplant', 'Lower Extremity Pain', 'Foot Ulcers', 'Foot Drop / Peroneal Nerve Injury', 'Orthotics', 'Shin Splints', 'Bone Prominence', 'Scarred Skin', 'Ankle Problems', 'Foot Neuropathy', 'Dandruff', 'Pigmentation Treatment', 'Foot Follow Up', 'Varicose Veins Laser Therapy', 'Ankle Injuries / Sprain', 'Alopecia Areta Treatment', 'Fillers', 'Sports Injury', 'Microdermabrasion', 'Interventional Diagnostic', '""Workers Compensation Evaluation""', 'Running Injury', 'Wart(s)', 'Foot and Ankle Tendonitis', 'Foot and Ankle Arthritis', 'Foot Pain', 'Psoriasis Treatment', 'Heel Pain', 'Back Problems', 'Bone Density Measurement / DXA Scan', 'Foot Surgery', 'Foot or Ankle Tumor / Neuroma', 'Hammertoes', 'Warts', '3d/4d Ultrasound', 'Leucoderma Treatment', 'Tendonitis', 'Dermatophytosis', 'Active Leg Ulceration', '""Athletes Foot""', 'Wrist Problems', 'Osteoarthritis (Foot and Ankle)', 'Walking Problems', 'Bunion', 'Foot Consultation', 'Hyper Pigmentation Treatment', 'Skin Rejuvenation', 'Diabetic Foot', 'Knee Problems', 'Neck Problems', 'Hand Problems', 'Toenail Fungus', 'Herniated Disk', 'Hip Problems', '""Workers Disability Evaluation""', 'MRI Report - Foot and Ankle', 'Skin Tag Treatment', 'Plantar Fasciitis', 'Dislocation', 'Skin Pulse Treatment', 'Laser Toenail Treatment', 'Torn Tendons / Ligaments', 'Toenail Problem', 'Ankle Fracture', 'Gout', 'Ingrown Toenail', 'Hair Weaving & Bonding', 'Rashes', 'Blisters', 'Skin Grafts', 'Splinter / Foreign Body Removal', 'Joint Pain', 'Corns / Calluses', 'Foot Problems', 'Stretch Marks Treatment', 'Foot Deformities', 'Podiatric Surgery', 'Skin Lesions', 'Birthmarks', 'Plantar / Foot Warts', 'Anomaly Scan', 'Shoulder Problem', 'Chronic Skin Allergy', 'Neck Pain', 'Elbow Problems', 'Routine Foot Care', 'Hair Removal Treatment', 'Co2 Fractional', 'Early Pregnancy Scan', 'Achilles Tendinitis', 'Fat Injections (Transplant)', 'Varicose Vein Treatment', 'Nail Abnormality', 'Laser Hair Removal', 'Ankle Pain', 'X-ray', 'Ultrasound Of Abdomen & Pelvis', 'Diabetic Neuropathy', 'Anti Aging Treatment', 'Mohs Surgery', 'Herpes Infections', 'Dull Skin', 'Tarsal Tunnel Syndrome', 'Wound Care', 'Soft Tissue Mass', 'Abscess', 'Podiatric Care', 'Joint Injection', 'Hair Mesotherapy', 'Ankle Infection', 'Shoulder Pain', 'Achilles Tendon Rupture', 'High-Arched Feet', 'Toenail Removal', 'Heel Spurs', 'Breast Ultrasound', 'Back Pain', 'pimples', 'Frostbite', 'Photofacial', 'Orthopedic Brace', 'Baldness Treatment', 'Metatarsalgia', 'Biofibre Hair Implant', 'PRP Treatment', 'Foot Infection', 'Glycolic Peel', 'Androgenetic Alopecia treatment', 'Foot Injuries', 'Flat Feet', 'Knee Pain', 'Bone Spurs', 'Botox Injections', 'Ultrasound/ultrasonography', 'Ankle Surgery', 'Pediatric Foot Deformities', 'Fractional Laser', 'Hallux Rigidus', 'Muscle Strain', 'Toe Pain', 'Arthritis', 'PRP( platelet rich plasma)', 'Blackheads', 'Ganglion Cyst', 'Hair Fringes', 'Hip Pain', 'Foot Fracture']"
Rheumatology,"['Biofeedback', 'Ultrasound Therapy', 'Pre-Surgery Checkup / Pre-Surgical Clearance', 'Giant Cell Arteritis', 'Eczema', '""Sj�grens Syndrome""', 'Screening for Disease / Preventive Medicine', 'Orthotics', 'Ankle Problems', 'Pain Rehabilitation', 'Flu Shot', 'Mobility Therapy', 'Spine Deformation / Scoliosis', 'Graston Technique', 'Ankle Injuries / Sprain', 'Yearly Wellness Visit (For Medicare Patients)', 'Headache', 'Movement Disorder Exercises', 'Sleep Problems', 'Sports Injury', 'Ligament Sprain', 'Cholesterol / Lipids Checkup', 'Muscle Cramps', '""Workers Compensation Evaluation""', 'Illness', 'Foot Pain', 'Cardiopulmonary Physical Therapy', 'General Consultation', 'Bruise / Contusion', 'New Patient Visit', 'Back Problems', 'ECG / EKG', 'Palmoplantar Psoriasis', 'Tendonitis', 'Osteoporosis', 'Facioscapulohumeral Muscular Dystrophy', 'Systemic Lupus Erythematosis', 'Pelvic Floor Disorders', 'pagets Disease Of Bone', 'Orthopedic Rehabilitation', 'Systemic Sclerosis (scleroderma)', 'Occupational Injuries', 'Wrist Problems', 'Polymyalgia Rheumatica And Giant Cell Arteritis', 'Abdominal / Pelvic Therapy', 'Bunion', 'Wrist Pain', 'Sinus Problems / Sinusitis', 'Pneumonia', 'Neck Problems', 'Knee Problems', 'Hand Problems', 'Post-Operative Mobility (Hand and Fingers)', 'Allergic Cough', 'Herniated Disk', 'Hip Problems', '""Workers Disability Evaluation""', 'Emphysema', 'Car Accident Injury', 'Ankylosing Spondylitis Treatment', 'Vasculitis', 'Scleroderma', 'Neck Deformation / Torticollis', 'Spondylitis', 'Osteoarthritis', 'Pain Reduction Exercise', 'Prescription / Refill', 'Gout', 'Pediatric Physical Therapy', 'Joint Pains', 'Muscle Pain', 'High Blood Pressure / Hypertension', 'Concussion', 'Sexually Transmitted Disease (STD)', 'Joint Pain', 'Psoriatic Arthritis', 'Foot Problems', 'Physical Therapy Consultation', 'Rheumatic Arthritis', 'Asthma', 'Physical Therapy Follow Up', 'Shoulder Problem', 'Sarcoid', 'Lupus / Systemic Lupus Erythematosus (SLE)', 'Neck Pain', 'Elbow Problems', 'Elbow Pain', 'Pediatric Therapeutic Exercise', 'Systemic Lupus Erythematosus', 'Migraine', 'Rheumatoid Arthritis', 'Ankle Pain', 'Motor Vehicle Accident', 'Mixed Connective Tissue Disease', 'Frequent Urination', 'Ear Infection', 'Myositis', 'Irritable Bowel Syndrome', 'Rheumatology Consultation', 'Post-Operative Mobility (Joints and Body)', 'Wound Care', 'Rheumatology Follow Up', 'Systemic Lupus Erythematosus (sle) Treatment', 'Fibromyalgia Treatment', 'Lupus', 'Joint Injection', 'Shoulder Pain', 'Dizziness', 'Back Pain', 'Post-Stroke / Neurology Therapy', 'Ankylosing Spondylitis', 'Fibromyalgia', 'Jaw Pain', 'Urinary Tract Infection (UTI)', 'Orthopedic Brace', 'Vasculitis Treatment', 'Vertigo', 'Spondylolysis', 'Arthritis Management', 'Medicare Annual Wellness Visit', 'Articular Pain Treatment', 'Rheumatism Treatment', 'Annual Physical', 'Leg Pain', 'Knee Pain', 'Physical Therapy', 'Sore Throat', 'Heart Strengthening / Recovery', 'Osteoporosis Evaluation', 'Muscle Strain', 'Tennis Elbow', 'Arthritis', 'General Follow Up', 'Therapeutic Exercise', 'Gout Treatment', 'Hip Pain', 'Polymyalgia Rheumatica']"
